snapshot_month,lecturer_id,lecturer_name,faculty_code,faculty_name,scopus_author_id,publication_count_total,citation_count_total,h_index,publication_delta_month,citation_delta_month,api_status,notes
2026-01,SCOPUS_58778542600,"Dr. BAMBANG DWI PRASETYO, S.Sos., M.Si.",FISIP,FISIP,58778542600,2,1,1,0,0,IMPORTED,
2026-02,SCOPUS_58778542600,"Dr. BAMBANG DWI PRASETYO, S.Sos., M.Si.",FISIP,FISIP,58778542600,2,1,1,0,0,IMPORTED,
2026-03,SCOPUS_58778542600,"Dr. BAMBANG DWI PRASETYO, S.Sos., M.Si.",FISIP,FISIP,58778542600,2,1,1,0,0,IMPORTED,
2025-04,SCOPUS_58781112300,"Prof. Dr. Ir. SRI RAHAYU UTAMI, M.Sc.",FP,FP,58781112300,20,413,13,,,IMPORTED,
2025-05,SCOPUS_58781112300,"Prof. Dr. Ir. SRI RAHAYU UTAMI, M.Sc.",FP,FP,58781112300,17,466,13,-3,53,IMPORTED,
2025-06,SCOPUS_58781112300,"Prof. Dr. Ir. SRI RAHAYU UTAMI, M.Sc.",FP,FP,58781112300,17,471,13,0,5,IMPORTED,
2025-07,SCOPUS_58781112300,"Prof. Dr. Ir. SRI RAHAYU UTAMI, M.Sc.",FP,FP,58781112300,17,473,13,0,2,IMPORTED,
2025-08,SCOPUS_58781112300,"Prof. Dr. Ir. SRI RAHAYU UTAMI, M.Sc.",FP,FP,58781112300,18,484,13,1,11,IMPORTED,
2025-09,SCOPUS_58781112300,"Prof. Dr. Ir. SRI RAHAYU UTAMI, M.Sc.",FP,FP,58781112300,18,490,13,0,6,IMPORTED,
2025-10,SCOPUS_58781112300,"Prof. Dr. Ir. SRI RAHAYU UTAMI, M.Sc.",FP,FP,58781112300,18,491,13,0,1,IMPORTED,
2025-11,SCOPUS_58781112300,"Prof. Dr. Ir. SRI RAHAYU UTAMI, M.Sc.",FP,FP,58781112300,18,498,13,0,7,IMPORTED,
2025-12,SCOPUS_58781112300,"Prof. Dr. Ir. SRI RAHAYU UTAMI, M.Sc.",FP,FP,58781112300,18,506,13,0,8,IMPORTED,
2026-01,SCOPUS_58781112300,"Prof. Dr. Ir. SRI RAHAYU UTAMI, M.Sc.",FP,FP,58781112300,33,513,13,15,7,IMPORTED,
2026-02,SCOPUS_58781112300,"Prof. Dr. Ir. SRI RAHAYU UTAMI, M.Sc.",FP,FP,58781112300,33,519,13,0,6,IMPORTED,
2026-03,SCOPUS_58781112300,"Prof. Dr. Ir. SRI RAHAYU UTAMI, M.Sc.",FP,FP,58781112300,33,521,13,0,2,IMPORTED,
2025-04,SCOPUS_58782074200,"Bdn. RAHMA DIAN HANIFARIZANI, SST., M.Keb.",FK,FK,58782074200,1,2,1,,,IMPORTED,
2025-05,SCOPUS_58782074200,"Bdn. RAHMA DIAN HANIFARIZANI, SST., M.Keb.",FK,FK,58782074200,1,2,1,0,0,IMPORTED,
2025-06,SCOPUS_58782074200,"Bdn. RAHMA DIAN HANIFARIZANI, SST., M.Keb.",FK,FK,58782074200,1,2,1,0,0,IMPORTED,
2025-07,SCOPUS_58782074200,"Bdn. RAHMA DIAN HANIFARIZANI, SST., M.Keb.",FK,FK,58782074200,1,2,1,0,0,IMPORTED,
2025-08,SCOPUS_58782074200,"Bdn. RAHMA DIAN HANIFARIZANI, SST., M.Keb.",FK,FK,58782074200,1,2,1,0,0,IMPORTED,
2025-09,SCOPUS_58782074200,"Bdn. RAHMA DIAN HANIFARIZANI, SST., M.Keb.",FK,FK,58782074200,1,2,1,0,0,IMPORTED,
2025-10,SCOPUS_58782074200,"Bdn. RAHMA DIAN HANIFARIZANI, SST., M.Keb.",FK,FK,58782074200,1,2,1,0,0,IMPORTED,
2025-11,SCOPUS_58782074200,"Bdn. RAHMA DIAN HANIFARIZANI, SST., M.Keb.",FK,FK,58782074200,1,3,1,0,1,IMPORTED,
2025-12,SCOPUS_58782074200,"Bdn. RAHMA DIAN HANIFARIZANI, SST., M.Keb.",FK,FK,58782074200,1,3,1,0,0,IMPORTED,
2026-01,SCOPUS_58782074200,"Bdn. RAHMA DIAN HANIFARIZANI, SST., M.Keb.",FK,FK,58782074200,1,3,1,0,0,IMPORTED,
2026-02,SCOPUS_58782074200,"Bdn. RAHMA DIAN HANIFARIZANI, SST., M.Keb.",FK,FK,58782074200,1,3,1,0,0,IMPORTED,
2026-03,SCOPUS_58782074200,"Bdn. RAHMA DIAN HANIFARIZANI, SST., M.Keb.",FK,FK,58782074200,1,3,1,0,0,IMPORTED,
2025-04,SCOPUS_58795962000,"Dr. Ir. ENY SRI WIDYASTUTI, M.P.",FAPET,,58795962000,1,0,0,,,IMPORTED,
2025-05,SCOPUS_58795962000,"Dr. Ir. ENY SRI WIDYASTUTI, M.P.",FAPET,,58795962000,1,0,0,0,0,IMPORTED,
2025-06,SCOPUS_58795962000,"Dr. Ir. ENY SRI WIDYASTUTI, M.P.",FAPET,,58795962000,1,0,0,0,0,IMPORTED,
2025-07,SCOPUS_58795962000,"Dr. Ir. ENY SRI WIDYASTUTI, M.P.",FAPET,,58795962000,1,0,0,0,0,IMPORTED,
2025-08,SCOPUS_58795962000,"Dr. Ir. ENY SRI WIDYASTUTI, M.P.",FAPET,,58795962000,1,0,0,0,0,IMPORTED,
2025-09,SCOPUS_58795962000,"Dr. Ir. ENY SRI WIDYASTUTI, M.P.",FAPET,,58795962000,1,0,0,0,0,IMPORTED,
2025-10,SCOPUS_58795962000,"Dr. Ir. ENY SRI WIDYASTUTI, M.P.",FAPET,,58795962000,1,0,0,0,0,IMPORTED,
2025-11,SCOPUS_58795962000,"Dr. Ir. ENY SRI WIDYASTUTI, M.P.",FAPET,,58795962000,1,0,0,0,0,IMPORTED,
2025-12,SCOPUS_58795962000,"Dr. Ir. ENY SRI WIDYASTUTI, M.P.",FAPET,,58795962000,1,0,0,0,0,IMPORTED,
2025-04,SCOPUS_58796594700,"ZIA UL RAHMAN FITHRON, S.Pt., M.B.A.",FAPET,FAPET,58796594700,2,0,0,,,IMPORTED,
2025-05,SCOPUS_58796594700,"ZIA UL RAHMAN FITHRON, S.Pt., M.B.A.",FAPET,FAPET,58796594700,2,1,1,0,1,IMPORTED,
2025-06,SCOPUS_58796594700,"ZIA UL RAHMAN FITHRON, S.Pt., M.B.A.",FAPET,FAPET,58796594700,2,1,1,0,0,IMPORTED,
2025-07,SCOPUS_58796594700,"ZIA UL RAHMAN FITHRON, S.Pt., M.B.A.",FAPET,FAPET,58796594700,2,1,1,0,0,IMPORTED,
2025-08,SCOPUS_58796594700,"ZIA UL RAHMAN FITHRON, S.Pt., M.B.A.",FAPET,FAPET,58796594700,2,1,1,0,0,IMPORTED,
2025-09,SCOPUS_58796594700,"ZIA UL RAHMAN FITHRON, S.Pt., M.B.A.",FAPET,FAPET,58796594700,2,1,1,0,0,IMPORTED,
2025-10,SCOPUS_58796594700,"ZIA UL RAHMAN FITHRON, S.Pt., M.B.A.",FAPET,FAPET,58796594700,2,1,1,0,0,IMPORTED,
2025-11,SCOPUS_58796594700,"ZIA UL RAHMAN FITHRON, S.Pt., M.B.A.",FAPET,FAPET,58796594700,2,1,1,0,0,IMPORTED,
2025-12,SCOPUS_58796594700,"ZIA UL RAHMAN FITHRON, S.Pt., M.B.A.",FAPET,FAPET,58796594700,3,1,1,1,0,IMPORTED,
2026-01,SCOPUS_58796594700,"ZIA UL RAHMAN FITHRON, S.Pt., M.B.A.",FAPET,FAPET,58796594700,3,1,1,0,0,IMPORTED,
2026-02,SCOPUS_58796594700,"ZIA UL RAHMAN FITHRON, S.Pt., M.B.A.",FAPET,FAPET,58796594700,3,1,1,0,0,IMPORTED,
2026-03,SCOPUS_58796594700,"ZIA UL RAHMAN FITHRON, S.Pt., M.B.A.",FAPET,FAPET,58796594700,3,2,1,0,1,IMPORTED,
2025-04,SCOPUS_58805435900,"IRZA KHURUN`IN, S.IP., M.A.",FISIP,FISIP,58805435900,0,0,0,,,IMPORTED,
2025-05,SCOPUS_58805435900,"IRZA KHURUN`IN, S.IP., M.A.",FISIP,FISIP,58805435900,0,0,0,0,0,IMPORTED,
2025-06,SCOPUS_58805435900,"IRZA KHURUN`IN, S.IP., M.A.",FISIP,FISIP,58805435900,0,0,0,0,0,IMPORTED,
2025-07,SCOPUS_58805435900,"IRZA KHURUN`IN, S.IP., M.A.",FISIP,FISIP,58805435900,0,0,0,0,0,IMPORTED,
2025-08,SCOPUS_58805435900,"IRZA KHURUN`IN, S.IP., M.A.",FISIP,FISIP,58805435900,2,1,1,2,1,IMPORTED,
2025-09,SCOPUS_58805435900,"IRZA KHURUN`IN, S.IP., M.A.",FISIP,FISIP,58805435900,2,1,1,0,0,IMPORTED,
2025-10,SCOPUS_58805435900,"IRZA KHURUN`IN, S.IP., M.A.",FISIP,FISIP,58805435900,2,1,1,0,0,IMPORTED,
2025-11,SCOPUS_58805435900,"IRZA KHURUN`IN, S.IP., M.A.",FISIP,FISIP,58805435900,2,1,1,0,0,IMPORTED,
2025-12,SCOPUS_58805435900,"IRZA KHURUN`IN, S.IP., M.A.",FISIP,FISIP,58805435900,2,2,1,0,1,IMPORTED,
2026-01,SCOPUS_58805435900,"IRZA KHURUN`IN, S.IP., M.A.",FISIP,FISIP,58805435900,2,2,1,0,0,IMPORTED,
2026-02,SCOPUS_58805435900,"IRZA KHURUN`IN, S.IP., M.A.",FISIP,FISIP,58805435900,2,2,1,0,0,IMPORTED,
2026-03,SCOPUS_58805435900,"IRZA KHURUN`IN, S.IP., M.A.",FISIP,FISIP,58805435900,2,2,1,0,0,IMPORTED,
2025-04,SCOPUS_58806392300,"drh. YUANARA AUGUSTA RAHMAT ADIKARA, M.Si.",FKH,FKH,58806392300,1,0,0,,,IMPORTED,
2025-05,SCOPUS_58806392300,"drh. YUANARA AUGUSTA RAHMAT ADIKARA, M.Si.",FKH,FKH,58806392300,1,0,0,0,0,IMPORTED,
2025-06,SCOPUS_58806392300,"drh. YUANARA AUGUSTA RAHMAT ADIKARA, M.Si.",FKH,FKH,58806392300,1,0,0,0,0,IMPORTED,
2025-07,SCOPUS_58806392300,"drh. YUANARA AUGUSTA RAHMAT ADIKARA, M.Si.",FKH,FKH,58806392300,1,0,0,0,0,IMPORTED,
2025-08,SCOPUS_58806392300,"drh. YUANARA AUGUSTA RAHMAT ADIKARA, M.Si.",FKH,FKH,58806392300,1,0,0,0,0,IMPORTED,
2025-09,SCOPUS_58806392300,"drh. YUANARA AUGUSTA RAHMAT ADIKARA, M.Si.",FKH,FKH,58806392300,1,0,0,0,0,IMPORTED,
2025-10,SCOPUS_58806392300,"drh. YUANARA AUGUSTA RAHMAT ADIKARA, M.Si.",FKH,FKH,58806392300,1,0,0,0,0,IMPORTED,
2025-11,SCOPUS_58806392300,"drh. YUANARA AUGUSTA RAHMAT ADIKARA, M.Si.",FKH,FKH,58806392300,1,0,0,0,0,IMPORTED,
2025-12,SCOPUS_58806392300,"drh. YUANARA AUGUSTA RAHMAT ADIKARA, M.Si.",FKH,FKH,58806392300,1,0,0,0,0,IMPORTED,
2026-01,SCOPUS_58806392300,"drh. YUANARA AUGUSTA RAHMAT ADIKARA, M.Si.",FKH,FKH,58806392300,3,0,0,2,0,IMPORTED,
2026-02,SCOPUS_58806392300,"drh. YUANARA AUGUSTA RAHMAT ADIKARA, M.Si.",FKH,FKH,58806392300,3,1,1,0,1,IMPORTED,
2026-03,SCOPUS_58806392300,"drh. YUANARA AUGUSTA RAHMAT ADIKARA, M.Si.",FKH,FKH,58806392300,3,1,1,0,0,IMPORTED,
2025-04,SCOPUS_58810708400,"Dr. drg. YUANITA LELY R., M.Kes.",FKG,FKG,58810708400,14,67,4,,,IMPORTED,
2025-05,SCOPUS_58810708400,"Dr. drg. YUANITA LELY R., M.Kes.",FKG,FKG,58810708400,14,73,4,0,6,IMPORTED,
2025-06,SCOPUS_58810708400,"Dr. drg. YUANITA LELY R., M.Kes.",FKG,FKG,58810708400,14,73,4,0,0,IMPORTED,
2025-07,SCOPUS_58810708400,"Dr. drg. YUANITA LELY R., M.Kes.",FKG,FKG,58810708400,14,74,4,0,1,IMPORTED,
2025-08,SCOPUS_58810708400,"Dr. drg. YUANITA LELY R., M.Kes.",FKG,FKG,58810708400,15,75,5,1,1,IMPORTED,
2025-09,SCOPUS_58810708400,"Dr. drg. YUANITA LELY R., M.Kes.",FKG,FKG,58810708400,15,77,5,0,2,IMPORTED,
2025-10,SCOPUS_58810708400,"Dr. drg. YUANITA LELY R., M.Kes.",FKG,FKG,58810708400,15,77,5,0,0,IMPORTED,
2025-11,SCOPUS_58810708400,"Dr. drg. YUANITA LELY R., M.Kes.",FKG,FKG,58810708400,15,77,5,0,0,IMPORTED,
2025-12,SCOPUS_58810708400,"Dr. drg. YUANITA LELY R., M.Kes.",FKG,FKG,58810708400,15,78,5,0,1,IMPORTED,
2026-01,SCOPUS_58810708400,"Dr. drg. YUANITA LELY R., M.Kes.",FKG,FKG,58810708400,17,79,5,2,1,IMPORTED,
2026-02,SCOPUS_58810708400,"Dr. drg. YUANITA LELY R., M.Kes.",FKG,FKG,58810708400,17,81,5,0,2,IMPORTED,
2026-03,SCOPUS_58810708400,"Dr. drg. YUANITA LELY R., M.Kes.",FKG,FKG,58810708400,17,84,5,0,3,IMPORTED,
2025-04,SCOPUS_58812638400,"HAMAMAH, S.Pd., M.Pd., Ph.D.",FIB,FIB,58812638400,1,4,1,,,IMPORTED,
2025-05,SCOPUS_58812638400,"HAMAMAH, S.Pd., M.Pd., Ph.D.",FIB,FIB,58812638400,5,8,2,4,4,IMPORTED,
2025-06,SCOPUS_58812638400,"HAMAMAH, S.Pd., M.Pd., Ph.D.",FIB,FIB,58812638400,6,10,2,1,2,IMPORTED,
2025-07,SCOPUS_58812638400,"HAMAMAH, S.Pd., M.Pd., Ph.D.",FIB,FIB,58812638400,6,10,2,0,0,IMPORTED,
2025-08,SCOPUS_58812638400,"HAMAMAH, S.Pd., M.Pd., Ph.D.",FIB,FIB,58812638400,6,15,2,0,5,IMPORTED,
2025-09,SCOPUS_58812638400,"HAMAMAH, S.Pd., M.Pd., Ph.D.",FIB,FIB,58812638400,6,15,2,0,0,IMPORTED,
2025-10,SCOPUS_58812638400,"HAMAMAH, S.Pd., M.Pd., Ph.D.",FIB,FIB,58812638400,6,16,2,0,1,IMPORTED,
2025-11,SCOPUS_58812638400,"HAMAMAH, S.Pd., M.Pd., Ph.D.",FIB,FIB,58812638400,6,16,2,0,0,IMPORTED,
2025-12,SCOPUS_58812638400,"HAMAMAH, S.Pd., M.Pd., Ph.D.",FIB,FIB,58812638400,6,18,2,0,2,IMPORTED,
2026-01,SCOPUS_58812638400,"HAMAMAH, S.Pd., M.Pd., Ph.D.",FIB,FIB,58812638400,6,18,2,0,0,IMPORTED,
2026-02,SCOPUS_58812638400,"HAMAMAH, S.Pd., M.Pd., Ph.D.",FIB,FIB,58812638400,6,18,2,0,0,IMPORTED,
2026-03,SCOPUS_58812638400,"HAMAMAH, S.Pd., M.Pd., Ph.D.",FIB,FIB,58812638400,6,22,3,0,4,IMPORTED,
2025-04,SCOPUS_58813012400,"DWIJA WISNU BRATA, S.ST., M.T.",FILKOM,FILKOM,58813012400,1,1,0,,,IMPORTED,
2025-05,SCOPUS_58813012400,"DWIJA WISNU BRATA, S.ST., M.T.",FILKOM,FILKOM,58813012400,1,1,1,0,0,IMPORTED,
2025-06,SCOPUS_58813012400,"DWIJA WISNU BRATA, S.ST., M.T.",FILKOM,FILKOM,58813012400,1,1,1,0,0,IMPORTED,
2025-07,SCOPUS_58813012400,"DWIJA WISNU BRATA, S.ST., M.T.",FILKOM,FILKOM,58813012400,1,1,1,0,0,IMPORTED,
2025-08,SCOPUS_58813012400,"DWIJA WISNU BRATA, S.ST., M.T.",FILKOM,FILKOM,58813012400,1,1,1,0,0,IMPORTED,
2025-09,SCOPUS_58813012400,"DWIJA WISNU BRATA, S.ST., M.T.",FILKOM,FILKOM,58813012400,1,1,1,0,0,IMPORTED,
2025-10,SCOPUS_58813012400,"DWIJA WISNU BRATA, S.ST., M.T.",FILKOM,FILKOM,58813012400,1,1,1,0,0,IMPORTED,
2025-11,SCOPUS_58813012400,"DWIJA WISNU BRATA, S.ST., M.T.",FILKOM,FILKOM,58813012400,1,1,1,0,0,IMPORTED,
2025-12,SCOPUS_58813012400,"DWIJA WISNU BRATA, S.ST., M.T.",FILKOM,FILKOM,58813012400,1,1,1,0,0,IMPORTED,
2026-01,SCOPUS_58813012400,"DWIJA WISNU BRATA, S.ST., M.T.",FILKOM,FILKOM,58813012400,1,1,1,0,0,IMPORTED,
2026-02,SCOPUS_58813012400,"DWIJA WISNU BRATA, S.ST., M.T.",FILKOM,FILKOM,58813012400,1,1,1,0,0,IMPORTED,
2026-03,SCOPUS_58813012400,"DWIJA WISNU BRATA, S.ST., M.T.",FILKOM,FILKOM,58813012400,1,1,1,0,0,IMPORTED,
2025-04,SCOPUS_58813020400,"MUHAMMAD AMINUL AKBAR, S.Kom., M.T.",FILKOM,FILKOM,58813020400,3,7,2,,,IMPORTED,
2025-05,SCOPUS_58813020400,"MUHAMMAD AMINUL AKBAR, S.Kom., M.T.",FILKOM,FILKOM,58813020400,3,7,2,0,0,IMPORTED,
2025-06,SCOPUS_58813020400,"MUHAMMAD AMINUL AKBAR, S.Kom., M.T.",FILKOM,FILKOM,58813020400,3,7,2,0,0,IMPORTED,
2025-07,SCOPUS_58813020400,"MUHAMMAD AMINUL AKBAR, S.Kom., M.T.",FILKOM,FILKOM,58813020400,3,7,2,0,0,IMPORTED,
2025-08,SCOPUS_58813020400,"MUHAMMAD AMINUL AKBAR, S.Kom., M.T.",FILKOM,FILKOM,58813020400,3,8,2,0,1,IMPORTED,
2025-09,SCOPUS_58813020400,"MUHAMMAD AMINUL AKBAR, S.Kom., M.T.",FILKOM,FILKOM,58813020400,3,8,2,0,0,IMPORTED,
2025-10,SCOPUS_58813020400,"MUHAMMAD AMINUL AKBAR, S.Kom., M.T.",FILKOM,FILKOM,58813020400,3,8,2,0,0,IMPORTED,
2025-11,SCOPUS_58813020400,"MUHAMMAD AMINUL AKBAR, S.Kom., M.T.",FILKOM,FILKOM,58813020400,3,9,2,0,1,IMPORTED,
2025-12,SCOPUS_58813020400,"MUHAMMAD AMINUL AKBAR, S.Kom., M.T.",FILKOM,FILKOM,58813020400,4,10,2,1,1,IMPORTED,
2026-01,SCOPUS_58813020400,"MUHAMMAD AMINUL AKBAR, S.Kom., M.T.",FILKOM,FILKOM,58813020400,5,10,2,1,0,IMPORTED,
2026-02,SCOPUS_58813020400,"MUHAMMAD AMINUL AKBAR, S.Kom., M.T.",FILKOM,FILKOM,58813020400,5,10,2,0,0,IMPORTED,
2026-03,SCOPUS_58813020400,"MUHAMMAD AMINUL AKBAR, S.Kom., M.T.",FILKOM,FILKOM,58813020400,5,10,2,0,0,IMPORTED,
2025-04,SCOPUS_58813052600,"NUR HAZBIY SHAFFAN, S.T., M.T.",FILKOM,FILKOM,58813052600,1,0,0,,,IMPORTED,
2025-05,SCOPUS_58813052600,"NUR HAZBIY SHAFFAN, S.T., M.T.",FILKOM,FILKOM,58813052600,1,0,0,0,0,IMPORTED,
2025-06,SCOPUS_58813052600,"NUR HAZBIY SHAFFAN, S.T., M.T.",FILKOM,FILKOM,58813052600,1,0,0,0,0,IMPORTED,
2025-07,SCOPUS_58813052600,"NUR HAZBIY SHAFFAN, S.T., M.T.",FILKOM,FILKOM,58813052600,1,0,0,0,0,IMPORTED,
2025-08,SCOPUS_58813052600,"NUR HAZBIY SHAFFAN, S.T., M.T.",FILKOM,FILKOM,58813052600,1,0,0,0,0,IMPORTED,
2025-09,SCOPUS_58813052600,"NUR HAZBIY SHAFFAN, S.T., M.T.",FILKOM,FILKOM,58813052600,1,0,0,0,0,IMPORTED,
2025-10,SCOPUS_58813052600,"NUR HAZBIY SHAFFAN, S.T., M.T.",FILKOM,FILKOM,58813052600,1,0,0,0,0,IMPORTED,
2025-11,SCOPUS_58813052600,"NUR HAZBIY SHAFFAN, S.T., M.T.",FILKOM,FILKOM,58813052600,1,0,0,0,0,IMPORTED,
2025-12,SCOPUS_58813052600,"NUR HAZBIY SHAFFAN, S.T., M.T.",FILKOM,FILKOM,58813052600,1,0,0,0,0,IMPORTED,
2026-01,SCOPUS_58813052600,"NUR HAZBIY SHAFFAN, S.T., M.T.",FILKOM,FILKOM,58813052600,1,0,0,0,0,IMPORTED,
2026-02,SCOPUS_58813052600,"NUR HAZBIY SHAFFAN, S.T., M.T.",FILKOM,FILKOM,58813052600,1,0,0,0,0,IMPORTED,
2026-03,SCOPUS_58813052600,"NUR HAZBIY SHAFFAN, S.T., M.T.",FILKOM,FILKOM,58813052600,1,0,0,0,0,IMPORTED,
2025-04,SCOPUS_58813102300,"PRIMA ZULVARINA, S.S., M.Pd.",FILKOM,FILKOM,58813102300,2,1,1,,,IMPORTED,
2025-05,SCOPUS_58813102300,"PRIMA ZULVARINA, S.S., M.Pd.",FILKOM,FILKOM,58813102300,2,1,1,0,0,IMPORTED,
2025-06,SCOPUS_58813102300,"PRIMA ZULVARINA, S.S., M.Pd.",FILKOM,FILKOM,58813102300,1,1,1,-1,0,IMPORTED,
2025-07,SCOPUS_58813102300,"PRIMA ZULVARINA, S.S., M.Pd.",FILKOM,FILKOM,58813102300,1,1,1,0,0,IMPORTED,
2025-08,SCOPUS_58813102300,"PRIMA ZULVARINA, S.S., M.Pd.",FILKOM,FILKOM,58813102300,2,1,1,1,0,IMPORTED,
2025-09,SCOPUS_58813102300,"PRIMA ZULVARINA, S.S., M.Pd.",FILKOM,FILKOM,58813102300,2,1,1,0,0,IMPORTED,
2025-10,SCOPUS_58813102300,"PRIMA ZULVARINA, S.S., M.Pd.",FILKOM,FILKOM,58813102300,2,1,1,0,0,IMPORTED,
2025-11,SCOPUS_58813102300,"PRIMA ZULVARINA, S.S., M.Pd.",FILKOM,FILKOM,58813102300,2,1,1,0,0,IMPORTED,
2025-12,SCOPUS_58813102300,"PRIMA ZULVARINA, S.S., M.Pd.",FILKOM,FILKOM,58813102300,2,1,1,0,0,IMPORTED,
2026-01,SCOPUS_58813102300,"PRIMA ZULVARINA, S.S., M.Pd.",FILKOM,FILKOM,58813102300,2,1,1,0,0,IMPORTED,
2026-02,SCOPUS_58813102300,"PRIMA ZULVARINA, S.S., M.Pd.",FILKOM,FILKOM,58813102300,2,2,1,0,1,IMPORTED,
2026-03,SCOPUS_58813102300,"PRIMA ZULVARINA, S.S., M.Pd.",FILKOM,FILKOM,58813102300,2,2,1,0,0,IMPORTED,
2025-04,SCOPUS_58813137300,"BONDAN SAPTA PRAKOSO, ST., M.Kom.",FILKOM,FILKOM,58813137300,1,0,0,,,IMPORTED,
2025-05,SCOPUS_58813137300,"BONDAN SAPTA PRAKOSO, ST., M.Kom.",FILKOM,FILKOM,58813137300,1,0,0,0,0,IMPORTED,
2025-06,SCOPUS_58813137300,"BONDAN SAPTA PRAKOSO, ST., M.Kom.",FILKOM,FILKOM,58813137300,1,0,0,0,0,IMPORTED,
2025-07,SCOPUS_58813137300,"BONDAN SAPTA PRAKOSO, ST., M.Kom.",FILKOM,FILKOM,58813137300,1,0,0,0,0,IMPORTED,
2025-08,SCOPUS_58813137300,"BONDAN SAPTA PRAKOSO, ST., M.Kom.",FILKOM,FILKOM,58813137300,1,0,0,0,0,IMPORTED,
2025-09,SCOPUS_58813137300,"BONDAN SAPTA PRAKOSO, ST., M.Kom.",FILKOM,FILKOM,58813137300,1,0,0,0,0,IMPORTED,
2025-10,SCOPUS_58813137300,"BONDAN SAPTA PRAKOSO, ST., M.Kom.",FILKOM,FILKOM,58813137300,1,0,0,0,0,IMPORTED,
2025-11,SCOPUS_58813137300,"BONDAN SAPTA PRAKOSO, ST., M.Kom.",FILKOM,FILKOM,58813137300,1,0,0,0,0,IMPORTED,
2025-12,SCOPUS_58813137300,"BONDAN SAPTA PRAKOSO, ST., M.Kom.",FILKOM,FILKOM,58813137300,1,0,0,0,0,IMPORTED,
2026-01,SCOPUS_58813137300,"BONDAN SAPTA PRAKOSO, ST., M.Kom.",FILKOM,FILKOM,58813137300,1,0,0,0,0,IMPORTED,
2026-02,SCOPUS_58813137300,"BONDAN SAPTA PRAKOSO, ST., M.Kom.",FILKOM,FILKOM,58813137300,1,0,0,0,0,IMPORTED,
2026-03,SCOPUS_58813137300,"BONDAN SAPTA PRAKOSO, ST., M.Kom.",FILKOM,FILKOM,58813137300,1,0,0,0,0,IMPORTED,
2025-04,SCOPUS_58823870800,"NURIL CHARISMA, ST., MT.",FT,FT,58823870800,0,0,0,,,IMPORTED,
2025-05,SCOPUS_58823870800,"NURIL CHARISMA, ST., MT.",FT,FT,58823870800,0,0,0,0,0,IMPORTED,
2025-06,SCOPUS_58823870800,"NURIL CHARISMA, ST., MT.",FT,FT,58823870800,0,0,0,0,0,IMPORTED,
2025-07,SCOPUS_58823870800,"NURIL CHARISMA, ST., MT.",FT,FT,58823870800,4,0,0,4,0,IMPORTED,
2025-08,SCOPUS_58823870800,"NURIL CHARISMA, ST., MT.",FT,FT,58823870800,4,0,0,0,0,IMPORTED,
2025-09,SCOPUS_58823870800,"NURIL CHARISMA, ST., MT.",FT,FT,58823870800,4,0,0,0,0,IMPORTED,
2025-10,SCOPUS_58823870800,"NURIL CHARISMA, ST., MT.",FT,FT,58823870800,4,1,1,0,1,IMPORTED,
2025-11,SCOPUS_58823870800,"NURIL CHARISMA, ST., MT.",FT,FT,58823870800,4,1,1,0,0,IMPORTED,
2025-12,SCOPUS_58823870800,"NURIL CHARISMA, ST., MT.",FT,FT,58823870800,4,1,1,0,0,IMPORTED,
2026-01,SCOPUS_58823870800,"NURIL CHARISMA, ST., MT.",FT,FT,58823870800,4,1,1,0,0,IMPORTED,
2026-02,SCOPUS_58823870800,"NURIL CHARISMA, ST., MT.",FT,FT,58823870800,4,1,1,0,0,IMPORTED,
2026-03,SCOPUS_58823870800,"NURIL CHARISMA, ST., MT.",FT,FT,58823870800,4,1,1,0,0,IMPORTED,
2025-04,SCOPUS_58826048300,"Dr. SIHABUDIN, SH., MH.",FH,,58826048300,3,3,1,,,IMPORTED,
2025-05,SCOPUS_58826048300,"Dr. SIHABUDIN, SH., MH.",FH,,58826048300,3,3,1,0,0,IMPORTED,
2025-06,SCOPUS_58826048300,"Dr. SIHABUDIN, SH., MH.",FH,,58826048300,3,3,1,0,0,IMPORTED,
2025-07,SCOPUS_58826048300,"Dr. SIHABUDIN, SH., MH.",FH,,58826048300,3,3,1,0,0,IMPORTED,
2025-08,SCOPUS_58826048300,"Dr. SIHABUDIN, SH., MH.",FH,,58826048300,3,4,1,0,1,IMPORTED,
2025-09,SCOPUS_58826048300,"Dr. SIHABUDIN, SH., MH.",FH,,58826048300,3,4,1,0,0,IMPORTED,
2025-10,SCOPUS_58826048300,"Dr. SIHABUDIN, SH., MH.",FH,,58826048300,3,5,1,0,1,IMPORTED,
2025-11,SCOPUS_58826048300,"Dr. SIHABUDIN, SH., MH.",FH,,58826048300,3,5,1,0,0,IMPORTED,
2025-12,SCOPUS_58826048300,"Dr. SIHABUDIN, SH., MH.",FH,,58826048300,3,6,2,0,1,IMPORTED,
2025-04,SCOPUS_58830070400,"ANDI KURNIAWAN, S.P., M.Sc., Ph.D.",FP,FP,58830070400,0,0,0,,,IMPORTED,
2025-05,SCOPUS_58830070400,"ANDI KURNIAWAN, S.P., M.Sc., Ph.D.",FP,FP,58830070400,5,55,3,5,55,IMPORTED,
2025-06,SCOPUS_58830070400,"ANDI KURNIAWAN, S.P., M.Sc., Ph.D.",FP,FP,58830070400,6,56,3,1,1,IMPORTED,
